time,open,close,high,low
2022-01-24 20:00:00,1.13198,1.13194,1.13215,1.13187
2022-01-24 20:15:00,1.13195,1.13209,1.13214,1.13187
2022-01-24 20:30:00,1.13206,1.13228,1.13244,1.13196
2022-01-24 20:45:00,1.13224,1.13209,1.13233,1.13209
2022-01-24 21:00:00,1.13208,1.13252,1.13253,1.13183
2022-01-24 21:15:00,1.13252,1.13255,1.13290,1.13252
2022-01-24 21:30:00,1.13255,1.13240,1.13271,1.13240
2022-01-24 21:45:00,1.13240,1.13283,1.13299,1.13234
2022-01-24 22:00:00,1.13273,1.13283,1.13312,1.13252
2022-01-24 22:15:00,1.13275,1.13293,1.13301,1.13254
2022-01-24 22:30:00,1.13292,1.13274,1.13292,1.13253
2022-01-24 22:45:00,1.13273,1.13269,1.13285,1.13258
2022-01-24 23:00:00,1.13269,1.13254,1.13296,1.13240
2022-01-24 23:15:00,1.13250,1.13248,1.13253,1.13234
2022-01-24 23:30:00,1.13247,1.13225,1.13247,1.13219
2022-01-24 23:45:00,1.13227,1.13240,1.13243,1.13225
2022-01-25 00:00:00,1.13241,1.13179,1.13244,1.13176
2022-01-25 00:15:00,1.13180,1.13195,1.13220,1.13179
2022-01-25 00:30:00,1.13200,1.13232,1.13232,1.13185
2022-01-25 00:45:00,1.13231,1.13202,1.13231,1.13188
2022-01-25 01:00:00,1.13201,1.13237,1.13237,1.13186
2022-01-25 01:15:00,1.13235,1.13227,1.13235,1.13204
2022-01-25 01:30:00,1.13226,1.13192,1.13236,1.13189
2022-01-25 01:45:00,1.13193,1.13170,1.13196,1.13166
2022-01-25 02:00:00,1.13171,1.13176,1.13187,1.13158
2022-01-25 02:15:00,1.13178,1.13141,1.13186,1.13140
2022-01-25 02:30:00,1.13142,1.13107,1.13142,1.13103
2022-01-25 02:45:00,1.13107,1.13130,1.13156,1.13098
2022-01-25 03:00:00,1.13129,1.13096,1.13136,1.13096
2022-01-25 03:15:00,1.13097,1.13127,1.13136,1.13092
2022-01-25 03:30:00,1.13126,1.13126,1.13136,1.13106
2022-01-25 03:45:00,1.13127,1.13127,1.13141,1.13116
2022-01-25 04:00:00,1.13127,1.13134,1.13152,1.13127
2022-01-25 04:15:00,1.13134,1.13167,1.13167,1.13132
2022-01-25 04:30:00,1.13167,1.13111,1.13167,1.13109
2022-01-25 04:45:00,1.13110,1.13120,1.13120,1.13101
2022-01-25 05:00:00,1.13120,1.13141,1.13143,1.13120
2022-01-25 05:15:00,1.13141,1.13126,1.13141,1.13125
2022-01-25 05:30:00,1.13126,1.13091,1.13127,1.13086
2022-01-25 05:45:00,1.13091,1.13102,1.13109,1.13083
2022-01-25 06:00:00,1.13102,1.13069,1.13104,1.13060
2022-01-25 06:15:00,1.13069,1.13068,1.13092,1.13060
2022-01-25 06:30:00,1.13068,1.13088,1.13109,1.13063
2022-01-25 06:45:00,1.13089,1.13059,1.13115,1.13052
2022-01-25 07:00:00,1.13060,1.13101,1.13101,1.13028
2022-01-25 07:15:00,1.13100,1.13140,1.13160,1.13098
2022-01-25 07:30:00,1.13139,1.13083,1.13150,1.13064
2022-01-25 07:45:00,1.13082,1.13022,1.13095,1.13017
2022-01-25 08:00:00,1.13022,1.13087,1.13100,1.13018
2022-01-25 08:15:00,1.13087,1.13093,1.13160,1.13065
2022-01-25 08:30:00,1.13094,1.13051,1.13100,1.12921
2022-01-25 08:45:00,1.13050,1.12979,1.13074,1.12976
2022-01-25 09:00:00,1.12979,1.12953,1.13006,1.12948
2022-01-25 09:15:00,1.12951,1.12962,1.12984,1.12950
2022-01-25 09:30:00,1.12962,1.12860,1.12979,1.12860
2022-01-25 09:45:00,1.12862,1.12879,1.12900,1.12846
2022-01-25 10:00:00,1.12878,1.12884,1.12901,1.12857
2022-01-25 10:15:00,1.12885,1.12838,1.12911,1.12838
2022-01-25 10:30:00,1.12838,1.12839,1.12839,1.12805
2022-01-25 10:45:00,1.12840,1.12804,1.12862,1.12802
2022-01-25 11:00:00,1.12805,1.12828,1.12835,1.12802
2022-01-25 11:15:00,1.12826,1.12778,1.12829,1.12772
2022-01-25 11:30:00,1.12775,1.12764,1.12790,1.12744
2022-01-25 11:45:00,1.12764,1.12720,1.12764,1.12688
2022-01-25 12:00:00,1.12721,1.12718,1.12738,1.12678
2022-01-25 12:15:00,1.12718,1.12722,1.12747,1.12703
2022-01-25 12:30:00,1.12722,1.12747,1.12785,1.12722
2022-01-25 12:45:00,1.12746,1.12680,1.12755,1.12665
2022-01-25 13:00:00,1.12680,1.12680,1.12729,1.12674
2022-01-25 13:15:00,1.12681,1.12775,1.12775,1.12681
2022-01-25 13:30:00,1.12773,1.12765,1.12804,1.12756
2022-01-25 13:45:00,1.12766,1.12759,1.12779,1.12704
2022-01-25 14:00:00,1.12755,1.12757,1.12760,1.12703
2022-01-25 14:15:00,1.12757,1.12694,1.12757,1.12679
2022-01-25 14:30:00,1.12693,1.12746,1.12768,1.12634
2022-01-25 14:45:00,1.12748,1.12746,1.12810,1.12734
2022-01-25 15:00:00,1.12742,1.12750,1.12761,1.12694
2022-01-25 15:15:00,1.12748,1.12786,1.12790,1.12717
2022-01-25 15:30:00,1.12786,1.12745,1.12815,1.12720
2022-01-25 15:45:00,1.12747,1.12743,1.12794,1.12723
2022-01-25 16:00:00,1.12743,1.12754,1.12769,1.12718
2022-01-25 16:15:00,1.12753,1.12810,1.12818,1.12749
2022-01-25 16:30:00,1.12812,1.12859,1.12864,1.12784
2022-01-25 16:45:00,1.12857,1.12844,1.12872,1.12828
2022-01-25 17:00:00,1.12845,1.12852,1.12876,1.12822
2022-01-25 17:15:00,1.12853,1.12863,1.12893,1.12838
2022-01-25 17:30:00,1.12860,1.12858,1.12864,1.12841
2022-01-25 17:45:00,1.12856,1.12879,1.12886,1.12822
2022-01-25 18:00:00,1.12880,1.12921,1.12932,1.12864
2022-01-25 18:15:00,1.12922,1.12935,1.12957,1.12916
2022-01-25 18:30:00,1.12937,1.12938,1.12949,1.12922
2022-01-25 18:45:00,1.12939,1.12970,1.12979,1.12930
2022-01-25 19:00:00,1.12969,1.12977,1.12994,1.12968
2022-01-25 19:15:00,1.12976,1.12943,1.12979,1.12943
2022-01-25 19:30:00,1.12943,1.12989,1.12989,1.12943
2022-01-25 19:45:00,1.12988,1.13040,1.13051,1.12980
2022-01-25 20:00:00,1.13040,1.12990,1.13042,1.12966
2022-01-25 20:15:00,1.12989,1.12984,1.13020,1.12982
2022-01-25 20:30:00,1.12986,1.13010,1.13033,1.12976
2022-01-25 20:45:00,1.13011,1.13046,1.13072,1.12996
2022-01-25 21:00:00,1.13047,1.13033,1.13049,1.13021
2022-01-25 21:15:00,1.13032,1.13030,1.13048,1.13026
2022-01-25 21:30:00,1.13030,1.13018,1.13032,1.13002
2022-01-25 21:45:00,1.13019,1.13028,1.13034,1.13013
2022-01-25 22:00:00,1.13028,1.13007,1.13032,1.12963
2022-01-25 22:15:00,1.13006,1.13051,1.13055,1.12994
2022-01-25 22:30:00,1.13053,1.13041,1.13059,1.13017
2022-01-25 22:45:00,1.13036,1.13035,1.13040,1.13028
2022-01-25 23:00:00,1.13034,1.13033,1.13064,1.13024
2022-01-25 23:15:00,1.13032,1.13014,1.13040,1.13004
2022-01-25 23:30:00,1.13016,1.13046,1.13047,1.13016
2022-01-25 23:45:00,1.13047,1.13033,1.13057,1.13030
2022-01-26 00:00:00,1.13032,1.13029,1.13053,1.13015
2022-01-26 00:15:00,1.13030,1.13055,1.13055,1.13028
2022-01-26 00:30:00,1.13057,1.13053,1.13060,1.13048
2022-01-26 00:45:00,1.13055,1.13035,1.13059,1.13024
2022-01-26 01:00:00,1.13036,1.13025,1.13045,1.13020
2022-01-26 01:15:00,1.13025,1.13048,1.13050,1.13025
2022-01-26 01:30:00,1.13048,1.13023,1.13048,1.13018
2022-01-26 01:45:00,1.13025,1.13056,1.13056,1.13019
2022-01-26 02:00:00,1.13055,1.13085,1.13092,1.13048
2022-01-26 02:15:00,1.13086,1.13075,1.13088,1.13069
2022-01-26 02:30:00,1.13074,1.13107,1.13109,1.13073
2022-01-26 02:45:00,1.13106,1.13065,1.13109,1.13059
2022-01-26 03:00:00,1.13066,1.13076,1.13089,1.13056
2022-01-26 03:15:00,1.13075,1.13069,1.13095,1.13069
2022-01-26 03:30:00,1.13069,1.13044,1.13073,1.13043
2022-01-26 03:45:00,1.13046,1.13059,1.13065,1.13035
2022-01-26 04:00:00,1.13060,1.13055,1.13062,1.13036
2022-01-26 04:15:00,1.13057,1.13051,1.13061,1.13044
2022-01-26 04:30:00,1.13050,1.13020,1.13056,1.13019
2022-01-26 04:45:00,1.13022,1.13019,1.13032,1.13010
2022-01-26 05:00:00,1.13017,1.13031,1.13034,1.13010
2022-01-26 05:15:00,1.13032,1.13041,1.13041,1.13020
2022-01-26 05:30:00,1.13041,1.13048,1.13053,1.13036
2022-01-26 05:45:00,1.13049,1.13048,1.13056,1.13039
2022-01-26 06:00:00,1.13046,1.13047,1.13053,1.13037
2022-01-26 06:15:00,1.13048,1.13048,1.13054,1.13035
2022-01-26 06:30:00,1.13048,1.12991,1.13050,1.12990
2022-01-26 06:45:00,1.12991,1.12937,1.12992,1.12934
2022-01-26 07:00:00,1.12938,1.12960,1.12968,1.12925
2022-01-26 07:15:00,1.12960,1.12917,1.12960,1.12908
2022-01-26 07:30:00,1.12916,1.12946,1.12947,1.12894
2022-01-26 07:45:00,1.12943,1.12913,1.12963,1.12904
2022-01-26 08:00:00,1.12914,1.12944,1.12944,1.12877
2022-01-26 08:15:00,1.12943,1.12930,1.12970,1.12915
2022-01-26 08:30:00,1.12929,1.12922,1.12973,1.12906
2022-01-26 08:45:00,1.12924,1.12883,1.12935,1.12845
2022-01-26 09:00:00,1.12882,1.12886,1.12917,1.12855
2022-01-26 09:15:00,1.12884,1.12876,1.12896,1.12839
2022-01-26 09:30:00,1.12877,1.12862,1.12886,1.12836
2022-01-26 09:45:00,1.12861,1.12870,1.12887,1.12835
2022-01-26 10:00:00,1.12870,1.12847,1.12883,1.12817
2022-01-26 10:15:00,1.12849,1.12828,1.12857,1.12799
2022-01-26 10:30:00,1.12829,1.12821,1.12833,1.12785
2022-01-26 10:45:00,1.12819,1.12818,1.12819,1.12764
2022-01-26 11:00:00,1.12817,1.12812,1.12827,1.12785
2022-01-26 11:15:00,1.12811,1.12811,1.12838,1.12795
2022-01-26 11:30:00,1.12811,1.12811,1.12814,1.12776
2022-01-26 11:45:00,1.12812,1.12790,1.12815,1.12755
2022-01-26 12:00:00,1.12790,1.12784,1.12798,1.12753
2022-01-26 12:15:00,1.12783,1.12791,1.12797,1.12762
2022-01-26 12:30:00,1.12792,1.12822,1.12827,1.12765
2022-01-26 12:45:00,1.12823,1.12765,1.12861,1.12764
2022-01-26 13:00:00,1.12767,1.12769,1.12805,1.12765
2022-01-26 13:15:00,1.12768,1.12754,1.12799,1.12751
2022-01-26 13:30:00,1.12753,1.12785,1.12788,1.12718
2022-01-26 13:45:00,1.12787,1.12824,1.12833,1.12774
2022-01-26 14:00:00,1.12826,1.12900,1.12906,1.12818
2022-01-26 14:15:00,1.12900,1.12957,1.12962,1.12856
2022-01-26 14:30:00,1.12957,1.12906,1.12965,1.12896
2022-01-26 14:45:00,1.12904,1.12839,1.12910,1.12833
2022-01-26 15:00:00,1.12842,1.12865,1.12879,1.12816
2022-01-26 15:15:00,1.12865,1.12827,1.12865,1.12778
2022-01-26 15:30:00,1.12827,1.12780,1.12848,1.12740
2022-01-26 15:45:00,1.12778,1.12807,1.12831,1.12771
2022-01-26 16:00:00,1.12807,1.12854,1.12873,1.12807
2022-01-26 16:15:00,1.12852,1.12820,1.12852,1.12806
2022-01-26 16:30:00,1.12820,1.12795,1.12832,1.12782
2022-01-26 16:45:00,1.12798,1.12791,1.12834,1.12790
2022-01-26 17:00:00,1.12791,1.12827,1.12837,1.12786
2022-01-26 17:15:00,1.12831,1.12877,1.12885,1.12813
2022-01-26 17:30:00,1.12877,1.12857,1.12879,1.12840
2022-01-26 17:45:00,1.12856,1.12881,1.12882,1.12852
2022-01-26 18:00:00,1.12881,1.12922,1.12932,1.12881
2022-01-26 18:15:00,1.12919,1.12922,1.12943,1.12918
2022-01-26 18:30:00,1.12922,1.12935,1.12947,1.12917
2022-01-26 18:45:00,1.12937,1.12858,1.12940,1.12845
2022-01-26 19:00:00,1.12858,1.12962,1.13009,1.12743
2022-01-26 19:15:00,1.12965,1.12886,1.12979,1.12863
2022-01-26 19:30:00,1.12885,1.12571,1.12897,1.12552
2022-01-26 19:45:00,1.12571,1.12557,1.12674,1.12475
2022-01-26 20:00:00,1.12556,1.12454,1.12556,1.12454
2022-01-26 20:15:00,1.12455,1.12426,1.12455,1.12383
2022-01-26 20:30:00,1.12426,1.12403,1.12457,1.12357
2022-01-26 20:45:00,1.12402,1.12407,1.12450,1.12372
2022-01-26 21:00:00,1.12408,1.12362,1.12444,1.12359
2022-01-26 21:15:00,1.12362,1.12391,1.12402,1.12360
2022-01-26 21:30:00,1.12391,1.12401,1.12402,1.12368
2022-01-26 21:45:00,1.12401,1.12416,1.12435,1.12390
2022-01-26 22:00:00,1.12418,1.12395,1.12438,1.12394
2022-01-26 22:15:00,1.12401,1.12413,1.12425,1.12392
2022-01-26 22:30:00,1.12417,1.12427,1.12430,1.12401
2022-01-26 22:45:00,1.12427,1.12418,1.12432,1.12417
2022-01-26 23:00:00,1.12416,1.12383,1.12431,1.12376
2022-01-26 23:15:00,1.12384,1.12373,1.12397,1.12359
2022-01-26 23:30:00,1.12373,1.12417,1.12422,1.12370
2022-01-26 23:45:00,1.12418,1.12411,1.12418,1.12395
2022-01-27 00:00:00,1.12410,1.12398,1.12437,1.12371
2022-01-27 00:15:00,1.12400,1.12368,1.12404,1.12363
2022-01-27 00:30:00,1.12370,1.12341,1.12370,1.12335
2022-01-27 00:45:00,1.12341,1.12341,1.12359,1.12324
2022-01-27 01:00:00,1.12342,1.12320,1.12348,1.12314
2022-01-27 01:15:00,1.12319,1.12308,1.12331,1.12307
2022-01-27 01:30:00,1.12310,1.12316,1.12323,1.12308
2022-01-27 01:45:00,1.12315,1.12331,1.12338,1.12310
2022-01-27 02:00:00,1.12328,1.12285,1.12331,1.12265
2022-01-27 02:15:00,1.12286,1.12304,1.12337,1.12277
2022-01-27 02:30:00,1.12303,1.12279,1.12329,1.12271
2022-01-27 02:45:00,1.12279,1.12267,1.12299,1.12263
2022-01-27 03:00:00,1.12267,1.12262,1.12286,1.12253
2022-01-27 03:15:00,1.12262,1.12247,1.12272,1.12223
2022-01-27 03:30:00,1.12249,1.12241,1.12279,1.12234
2022-01-27 03:45:00,1.12242,1.12214,1.12242,1.12213
2022-01-27 04:00:00,1.12214,1.12245,1.12246,1.12212
2022-01-27 04:15:00,1.12244,1.12266,1.12271,1.12240
2022-01-27 04:30:00,1.12265,1.12244,1.12269,1.12232
2022-01-27 04:45:00,1.12245,1.12225,1.12246,1.12189
2022-01-27 05:00:00,1.12225,1.12169,1.12225,1.12167
2022-01-27 05:15:00,1.12169,1.12198,1.12207,1.12155
2022-01-27 05:30:00,1.12197,1.12186,1.12212,1.12180
2022-01-27 05:45:00,1.12186,1.12202,1.12212,1.12162
2022-01-27 06:00:00,1.12202,1.12165,1.12204,1.12153
2022-01-27 06:15:00,1.12164,1.12200,1.12214,1.12159
2022-01-27 06:30:00,1.12198,1.12209,1.12216,1.12193
2022-01-27 06:45:00,1.12210,1.12195,1.12217,1.12166
2022-01-27 07:00:00,1.12196,1.12176,1.12196,1.12146
2022-01-27 07:15:00,1.12177,1.12105,1.12185,1.12087
2022-01-27 07:30:00,1.12106,1.12103,1.12166,1.12092
2022-01-27 07:45:00,1.12103,1.11987,1.12126,1.11967
2022-01-27 08:00:00,1.11987,1.12046,1.12066,1.11933
2022-01-27 08:15:00,1.12047,1.11995,1.12052,1.11949
2022-01-27 08:30:00,1.11995,1.12039,1.12047,1.11965
2022-01-27 08:45:00,1.12040,1.12013,1.12053,1.11972
2022-01-27 09:00:00,1.12014,1.11981,1.12039,1.11971
2022-01-27 09:15:00,1.11981,1.11993,1.12021,1.11964
2022-01-27 09:30:00,1.11997,1.11991,1.12028,1.11951
2022-01-27 09:45:00,1.11991,1.11966,1.12026,1.11960
2022-01-27 10:00:00,1.11963,1.11963,1.12011,1.11953
2022-01-27 10:15:00,1.11965,1.11938,1.11973,1.11912
2022-01-27 10:30:00,1.11937,1.11955,1.11964,1.11919
2022-01-27 10:45:00,1.11956,1.11877,1.11960,1.11876
2022-01-27 11:00:00,1.11877,1.11912,1.11913,1.11823
2022-01-27 11:15:00,1.11910,1.11885,1.11918,1.11821
2022-01-27 11:30:00,1.11886,1.11592,1.11887,1.11590
2022-01-27 11:45:00,1.11593,1.11591,1.11653,1.11525
2022-01-27 12:00:00,1.11592,1.11675,1.11680,1.11592
2022-01-27 12:15:00,1.11676,1.11606,1.11691,1.11606
2022-01-27 12:30:00,1.11607,1.11625,1.11645,1.11567
2022-01-27 12:45:00,1.11626,1.11576,1.11647,1.11543
2022-01-27 13:00:00,1.11574,1.11600,1.11604,1.11533
2022-01-27 13:15:00,1.11603,1.11570,1.11622,1.11556
2022-01-27 13:30:00,1.11569,1.11405,1.11585,1.11350
2022-01-27 13:45:00,1.11404,1.11495,1.11573,1.11404
2022-01-27 14:00:00,1.11493,1.11519,1.11579,1.11491
2022-01-27 14:15:00,1.11519,1.11516,1.11548,1.11456
2022-01-27 14:30:00,1.11517,1.11593,1.11619,1.11496
2022-01-27 14:45:00,1.11592,1.11610,1.11623,1.11582
2022-01-27 15:00:00,1.11612,1.11513,1.11619,1.11511
2022-01-27 15:15:00,1.11514,1.11458,1.11517,1.11445
2022-01-27 15:30:00,1.11457,1.11360,1.11458,1.11315
2022-01-27 15:45:00,1.11359,1.11496,1.11499,1.11332
2022-01-27 16:00:00,1.11495,1.11536,1.11619,1.11484
2022-01-27 16:15:00,1.11535,1.11517,1.11564,1.11503
2022-01-27 16:30:00,1.11516,1.11513,1.11542,1.11485
2022-01-27 16:45:00,1.11512,1.11424,1.11531,1.11412
2022-01-27 17:00:00,1.11427,1.11434,1.11444,1.11391
2022-01-27 17:15:00,1.11433,1.11480,1.11517,1.11408
2022-01-27 17:30:00,1.11479,1.11456,1.11486,1.11450
2022-01-27 17:45:00,1.11457,1.11393,1.11457,1.11367
2022-01-27 18:00:00,1.11392,1.11397,1.11443,1.11364
2022-01-27 18:15:00,1.11394,1.11402,1.11422,1.11384
2022-01-27 18:30:00,1.11399,1.11389,1.11419,1.11359
2022-01-27 18:45:00,1.11389,1.11447,1.11469,1.11374
2022-01-27 19:00:00,1.11445,1.11443,1.11472,1.11438
2022-01-27 19:15:00,1.11443,1.11450,1.11450,1.11423
2022-01-27 19:30:00,1.11449,1.11404,1.11449,1.11404
2022-01-27 19:45:00,1.11404,1.11405,1.11446,1.11389
2022-01-27 20:00:00,1.11405,1.11465,1.11495,1.11401
2022-01-27 20:15:00,1.11465,1.11423,1.11468,1.11406
2022-01-27 20:30:00,1.11424,1.11440,1.11440,1.11408
2022-01-27 20:45:00,1.11440,1.11430,1.11471,1.11424
2022-01-27 21:00:00,1.11428,1.11442,1.11446,1.11418
2022-01-27 21:15:00,1.11443,1.11426,1.11453,1.11423
2022-01-27 21:30:00,1.11426,1.11455,1.11455,1.11423
2022-01-27 21:45:00,1.11455,1.11478,1.11478,1.11431
2022-01-27 22:00:00,1.11484,1.11431,1.11506,1.11429
2022-01-27 22:15:00,1.11428,1.11418,1.11459,1.11400
2022-01-27 22:30:00,1.11419,1.11448,1.11454,1.11418
2022-01-27 22:45:00,1.11447,1.11456,1.11472,1.11441
2022-01-27 23:00:00,1.11458,1.11455,1.11467,1.11440
2022-01-27 23:15:00,1.11457,1.11431,1.11458,1.11421
2022-01-27 23:30:00,1.11435,1.11467,1.11469,1.11433
2022-01-27 23:45:00,1.11467,1.11448,1.11467,1.11433
2022-01-28 00:00:00,1.11448,1.11388,1.11462,1.11388
2022-01-28 00:15:00,1.11388,1.11416,1.11426,1.11383
2022-01-28 00:30:00,1.11415,1.11421,1.11429,1.11394
2022-01-28 00:45:00,1.11421,1.11470,1.11477,1.11421
2022-01-28 01:00:00,1.11468,1.11466,1.11478,1.11450
2022-01-28 01:15:00,1.11466,1.11463,1.11479,1.11443
2022-01-28 01:30:00,1.11464,1.11455,1.11466,1.11435
2022-01-28 01:45:00,1.11454,1.11477,1.11485,1.11442
2022-01-28 02:00:00,1.11476,1.11495,1.11499,1.11474
2022-01-28 02:15:00,1.11493,1.11484,1.11500,1.11465
2022-01-28 02:30:00,1.11488,1.11489,1.11494,1.11469
2022-01-28 02:45:00,1.11489,1.11525,1.11525,1.11486
2022-01-28 03:00:00,1.11524,1.11548,1.11555,1.11519
2022-01-28 03:15:00,1.11547,1.11535,1.11560,1.11529
2022-01-28 03:30:00,1.11534,1.11529,1.11546,1.11522
2022-01-28 03:45:00,1.11530,1.11535,1.11548,1.11525
2022-01-28 04:00:00,1.11534,1.11522,1.11542,1.11516
2022-01-28 04:15:00,1.11521,1.11513,1.11524,1.11500
2022-01-28 04:30:00,1.11512,1.11525,1.11525,1.11506
2022-01-28 04:45:00,1.11525,1.11523,1.11534,1.11494
2022-01-28 05:00:00,1.11523,1.11510,1.11527,1.11497
2022-01-28 05:15:00,1.11509,1.11546,1.11546,1.11508
2022-01-28 05:30:00,1.11545,1.11520,1.11549,1.11500
2022-01-28 05:45:00,1.11520,1.11545,1.11553,1.11516
2022-01-28 06:00:00,1.11546,1.11529,1.11551,1.11519
2022-01-28 06:15:00,1.11528,1.11510,1.11550,1.11500
2022-01-28 06:30:00,1.11510,1.11544,1.11550,1.11505
2022-01-28 06:45:00,1.11544,1.11470,1.11548,1.11470
2022-01-28 07:00:00,1.11469,1.11390,1.11473,1.11372
2022-01-28 07:15:00,1.11390,1.11312,1.11391,1.11262
2022-01-28 07:30:00,1.11312,1.11364,1.11375,1.11293
2022-01-28 07:45:00,1.11365,1.11349,1.11390,1.11324
2022-01-28 08:00:00,1.11350,1.11303,1.11354,1.11298
2022-01-28 08:15:00,1.11304,1.11298,1.11312,1.11254
2022-01-28 08:30:00,1.11298,1.11237,1.11298,1.11216
2022-01-28 08:45:00,1.11237,1.11365,1.11384,1.11237
2022-01-28 09:00:00,1.11366,1.11344,1.11398,1.11341
2022-01-28 09:15:00,1.11343,1.11275,1.11343,1.11259
2022-01-28 09:30:00,1.11276,1.11329,1.11337,1.11276
