time,open,close,high,low
2020-07-26 00:00:00,1.16466,1.16499,1.16559,1.16424
2020-07-27 00:00:00,1.16499,1.17684,1.17816,1.16498
2020-07-28 00:00:00,1.17684,1.17190,1.17739,1.16990
2020-07-29 00:00:00,1.17189,1.17810,1.18068,1.17144
2020-07-30 00:00:00,1.17810,1.18724,1.18768,1.17311
2020-07-31 00:00:00,1.18724,1.17839,1.19091,1.17618
2020-08-02 00:00:00,1.17758,1.17816,1.17971,1.17724
2020-08-03 00:00:00,1.17813,1.17605,1.17891,1.16961
2020-08-04 00:00:00,1.17606,1.18139,1.18151,1.17215
2020-08-05 00:00:00,1.18138,1.18725,1.19051,1.17996
2020-08-06 00:00:00,1.18724,1.18757,1.19163,1.18181
2020-08-07 00:00:00,1.18757,1.17892,1.18821,1.17555
2020-08-09 00:00:00,1.17923,1.17814,1.17937,1.17739
2020-08-10 00:00:00,1.17815,1.17363,1.18010,1.17361
2020-08-11 00:00:00,1.17364,1.17352,1.18081,1.17223
2020-08-12 00:00:00,1.17352,1.17944,1.18171,1.17112
2020-08-13 00:00:00,1.17942,1.18158,1.18643,1.17938
2020-08-14 00:00:00,1.18155,1.18434,1.18506,1.17820
2020-08-16 00:00:00,1.18467,1.18522,1.18531,1.18362
2020-08-17 00:00:00,1.18520,1.18750,1.18813,1.18290
2020-08-18 00:00:00,1.18749,1.19466,1.19660,1.18744
2020-08-19 00:00:00,1.19465,1.18441,1.19531,1.18306
2020-08-20 00:00:00,1.18442,1.18698,1.18714,1.18024
2020-08-21 00:00:00,1.18698,1.17974,1.18831,1.17543
2020-08-23 00:00:00,1.17992,1.17985,1.18070,1.17955
2020-08-24 00:00:00,1.17986,1.17940,1.18498,1.17845
2020-08-25 00:00:00,1.17940,1.18345,1.18439,1.17845
2020-08-26 00:00:00,1.18345,1.18403,1.18409,1.17726
2020-08-27 00:00:00,1.18405,1.18210,1.19022,1.17627
2020-08-28 00:00:00,1.18209,1.19065,1.19200,1.18112
2020-08-30 00:00:00,1.19065,1.19174,1.19206,1.19019
2020-08-31 00:00:00,1.19174,1.19370,1.19663,1.18842
2020-09-01 00:00:00,1.19372,1.19228,1.20116,1.19016
2020-09-02 00:00:00,1.19225,1.18459,1.19243,1.18222
2020-09-03 00:00:00,1.18460,1.18417,1.18649,1.17892
2020-09-04 00:00:00,1.18417,1.18393,1.18657,1.17811
2020-09-06 00:00:00,1.18480,1.18345,1.18481,1.18336
2020-09-07 00:00:00,1.18346,1.18189,1.18490,1.18123
2020-09-08 00:00:00,1.18189,1.17670,1.18277,1.17573
2020-09-09 00:00:00,1.17671,1.18039,1.18341,1.17530
2020-09-10 00:00:00,1.18039,1.18238,1.19176,1.18009
2020-09-11 00:00:00,1.18238,1.18476,1.18742,1.18238
2020-09-13 00:00:00,1.18409,1.18409,1.18479,1.18365
2020-09-14 00:00:00,1.18408,1.18676,1.18882,1.18321
2020-09-15 00:00:00,1.18674,1.18424,1.19007,1.18397
2020-09-16 00:00:00,1.18422,1.18047,1.18827,1.17878
2020-09-17 00:00:00,1.18048,1.18473,1.18565,1.17379
2020-09-18 00:00:00,1.18472,1.18410,1.18706,1.18264
2020-09-20 00:00:00,1.18428,1.18458,1.18525,1.18406
2020-09-21 00:00:00,1.18458,1.17632,1.18719,1.17318
2020-09-22 00:00:00,1.17628,1.17064,1.17718,1.16920
2020-09-23 00:00:00,1.17064,1.16571,1.17192,1.16515
2020-09-24 00:00:00,1.16570,1.16739,1.16871,1.16267
2020-09-25 00:00:00,1.16740,1.16351,1.16853,1.16124
2020-09-27 00:00:00,1.16286,1.16345,1.16384,1.16235
2020-09-28 00:00:00,1.16344,1.16774,1.16802,1.16153
2020-09-29 00:00:00,1.16770,1.17420,1.17458,1.16655
2020-09-30 00:00:00,1.17418,1.17236,1.17552,1.16849
2020-10-01 00:00:00,1.17236,1.17442,1.17699,1.17175
2020-10-02 00:00:00,1.17441,1.17173,1.17449,1.16960
2020-10-04 00:00:00,1.17153,1.17199,1.17204,1.17064
2020-10-05 00:00:00,1.17200,1.17893,1.17978,1.17179
2020-10-06 00:00:00,1.17892,1.17373,1.18080,1.17305
2020-10-07 00:00:00,1.17375,1.17660,1.17821,1.17252
2020-10-08 00:00:00,1.17659,1.17670,1.17819,1.17329
2020-10-09 00:00:00,1.17672,1.18314,1.18328,1.17578
2020-10-11 00:00:00,1.18180,1.18161,1.18238,1.18115
2020-10-12 00:00:00,1.18161,1.18130,1.18269,1.17870
2020-10-13 00:00:00,1.18131,1.17424,1.18143,1.17307
2020-10-14 00:00:00,1.17424,1.17448,1.17713,1.17201
2020-10-15 00:00:00,1.17447,1.17069,1.17581,1.16887
2020-10-16 00:00:00,1.17069,1.17216,1.17464,1.16942
2020-10-18 00:00:00,1.17238,1.17157,1.17238,1.17115
2020-10-19 00:00:00,1.17156,1.17685,1.17939,1.17033
2020-10-20 00:00:00,1.17686,1.18293,1.18409,1.17601
2020-10-21 00:00:00,1.18291,1.18518,1.18809,1.18283
2020-10-22 00:00:00,1.18519,1.18147,1.18671,1.18116
2020-10-23 00:00:00,1.18147,1.18657,1.18657,1.17870
2020-10-25 00:00:00,1.18595,1.18482,1.18617,1.18396
2020-10-26 00:00:00,1.18481,1.18093,1.18508,1.18034
2020-10-27 00:00:00,1.18093,1.17819,1.18390,1.17698
2020-10-28 00:00:00,1.17820,1.17485,1.17881,1.17180
2020-10-29 00:00:00,1.17486,1.16785,1.17589,1.16504
2020-10-30 00:00:00,1.16784,1.16515,1.17044,1.16402
2020-11-01 00:00:00,1.16518,1.16419,1.16523,1.16387
2020-11-02 00:00:00,1.16419,1.16407,1.16560,1.16223
2020-11-03 00:00:00,1.16407,1.17618,1.17641,1.16375
2020-11-04 00:00:00,1.17619,1.17326,1.17706,1.16030
2020-11-05 00:00:00,1.17325,1.18172,1.18598,1.17109
2020-11-06 00:00:00,1.18173,1.18760,1.18912,1.17956
2020-11-08 00:00:00,1.18906,1.18928,1.18952,1.18841
2020-11-09 00:00:00,1.18926,1.18245,1.19202,1.17956
2020-11-10 00:00:00,1.18244,1.18188,1.18436,1.17801
2020-11-11 00:00:00,1.18187,1.17797,1.18329,1.17457
2020-11-12 00:00:00,1.17796,1.18044,1.18233,1.17588
2020-11-13 00:00:00,1.18044,1.18385,1.18385,1.17992
2020-11-15 00:00:00,1.18432,1.18450,1.18491,1.18317
2020-11-16 00:00:00,1.18450,1.18596,1.18691,1.18144
2020-11-17 00:00:00,1.18596,1.18639,1.18939,1.18427
